ID,Country,Trial_type,District,Crop,Treatment,Lime_rate,Yield(t/ha)
777,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,1.6
778,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,2.5
779,Rwanda,Shotgun,Nyaruguru,Beans,TS1,0,0.8
780,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,1
781,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,1.8
782,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,2.7
783,Rwanda,Shotgun,Nyaruguru,Beans,TS1,0,1.2
784,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,1.3
785,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,1.4
786,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,2.1
787,Rwanda,Shotgun,Nyaruguru,Beans,TS1,0,1.5
788,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,2.1
789,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,2.5
790,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,2.8
791,Rwanda,Shotgun,Nyaruguru,Beans,TS1,0,0.7
792,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,0.2
793,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,1.5
794,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,1.6
795,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,2.5
796,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,2.4
797,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,3.1
798,Rwanda,Shotgun,Nyaruguru,Beans,TS1,0,1.6
799,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,1.9
800,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,2
801,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,2.2
802,Rwanda,Shotgun,Nyaruguru,Beans,TS1,0,0.6
803,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,0.6
804,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,0.8
805,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,0.7
806,Rwanda,Shotgun,Nyaruguru,Beans,TS1,0,1.3
807,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,1.6
808,Rwanda,Shotgun,Nyaruguru,Beans,TS1,0,0.9
809,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,1.2
810,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,1.1
811,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,2
812,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,1.1
813,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,1.7
814,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,1
815,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,1
816,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,1.3
817,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,2.6
818,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,3.6
819,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,3.3
820,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,3.9
821,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,1.4
822,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,3
823,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,3.2
824,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,3.5
825,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,1.8
826,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,2.2
827,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,2.9
828,Rwanda,Shotgun,Nyaruguru,Beans,TS1,0,2.8
829,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,2.7
830,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,2.9
831,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,1.2
832,Rwanda,Shotgun,Nyaruguru,Beans,TS1,0,1.7
833,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,2.7
834,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,3
835,Rwanda,Shotgun,Nyaruguru,Beans,TS1,0,2
836,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,2.2
837,Rwanda,Shotgun,Nyaruguru,Beans,TS1,0,4.5
838,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,4.5
839,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,4.6
840,Rwanda,Shotgun,Nyaruguru,Beans,TS1,0,1
841,Rwanda,Shotgun,Nyaruguru,Beans,TS1,0,2.4
842,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,3.9
843,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,1.5
844,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,2.6
845,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,1.8
846,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,3.2
847,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,2.1
848,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,0.8
849,Rwanda,Shotgun,Nyaruguru,Beans,TS3,25,1.4
850,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,2.3
851,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,1.7
852,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,3.1
853,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,3.3
854,Rwanda,Shotgun,Nyaruguru,Beans,TS1,0,2.3
855,Rwanda,Shotgun,Nyaruguru,Beans,TS2,1,2.4
856,Rwanda,Shotgun,Nyaruguru,Beans,TS3,2.5,3.4
857,Rwanda,Shotgun,Nyaruguru,Beans,TS1,0,2.1
858,Rwanda,Shotgun,Nyaruguru,Beans,TS4,7,1.1
859,Rwanda,RCBD,Nyaruguru,Beans,TR1,0,1.44
860,Rwanda,RCBD,Nyaruguru,Beans,TR2,1,1.82
861,Rwanda,RCBD,Nyaruguru,Beans,TR3,2,1.46
862,Rwanda,RCBD,Nyaruguru,Beans,TR4,3,1.61
863,Rwanda,RCBD,Nyaruguru,Beans,TR5,4.5,1.43
864,Rwanda,RCBD,Nyaruguru,Beans,TR6,5.5,1.46
865,Rwanda,RCBD,Nyaruguru,Beans,TR7,7,1.52
866,Rwanda,RCBD,Nyaruguru,Beans,TR1,0,1.61
867,Rwanda,RCBD,Nyaruguru,Beans,TR2,1,1.6
868,Rwanda,RCBD,Nyaruguru,Beans,TR3,2,1.41
869,Rwanda,RCBD,Nyaruguru,Beans,TR4,3,1.44
870,Rwanda,RCBD,Nyaruguru,Beans,TR5,4.5,1.63
871,Rwanda,RCBD,Nyaruguru,Beans,TR6,5.5,1.69
872,Rwanda,RCBD,Nyaruguru,Beans,TR7,7,2.24
873,Rwanda,RCBD,Nyaruguru,Beans,TR1,0,0.88
874,Rwanda,RCBD,Nyaruguru,Beans,TR2,1,1.15
875,Rwanda,RCBD,Nyaruguru,Beans,TR3,2,1.76
876,Rwanda,RCBD,Nyaruguru,Beans,TR4,3,1.97
877,Rwanda,RCBD,Nyaruguru,Beans,TR5,4.5,2.41
878,Rwanda,RCBD,Nyaruguru,Beans,TR6,5.5,2.25
879,Rwanda,RCBD,Nyaruguru,Beans,TR7,7,2.16
880,Rwanda,RCBD,Nyaruguru,Beans,TR1,0,0.95
881,Rwanda,RCBD,Nyaruguru,Beans,TR2,1,1.25
882,Rwanda,RCBD,Nyaruguru,Beans,TR3,2,1.56
883,Rwanda,RCBD,Nyaruguru,Beans,TR4,3,1.42
884,Rwanda,RCBD,Nyaruguru,Beans,TR5,4.5,1.44
885,Rwanda,RCBD,Nyaruguru,Beans,TR6,5.5,1.52
886,Rwanda,RCBD,Nyaruguru,Beans,TR7,7,1.68
887,Rwanda,RCBD,Nyaruguru,Beans,TR3,2,1.42
888,Rwanda,RCBD,Nyaruguru,Beans,TR4,3,1.52
889,Rwanda,RCBD,Nyaruguru,Beans,TR5,4.5,1.6
890,Rwanda,RCBD,Nyaruguru,Beans,TR6,5.5,1.6
891,Rwanda,RCBD,Nyaruguru,Beans,TR7,7,2.32
892,Rwanda,RCBD,Nyaruguru,Beans,TR1,0,2.3
893,Rwanda,RCBD,Nyaruguru,Beans,TR2,1,2.46
894,Rwanda,RCBD,Nyaruguru,Beans,TR3,2,2.57
895,Rwanda,RCBD,Nyaruguru,Beans,TR4,3,2.74
896,Rwanda,RCBD,Nyaruguru,Beans,TR5,4.5,3.2
897,Rwanda,RCBD,Nyaruguru,Beans,TR6,5.5,3.51
898,Rwanda,RCBD,Nyaruguru,Beans,TR7,7,2
899,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,6.1
900,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,6.8
901,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,7.09
902,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,8.12
903,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,4.3
904,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,4.27
905,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,3.91
906,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,4.83
907,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,5.42
908,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,6.07
909,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,6.24
910,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,7.58
911,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,4.69
912,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,5.01
913,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,6.05
914,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,5.56
915,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,1.51
916,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,3.24
917,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,3.31
918,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,3.26
919,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,3.21
920,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,5.63
921,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,7.56
922,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,7.67
923,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,4.4
924,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,7.93
925,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,6.19
926,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,9.99
927,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,4.83
928,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,5.23
929,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,6.35
930,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,7.06
931,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,4.26
932,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,5.33
933,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,5.48
934,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,6.21
935,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,4.5
936,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,6.51
937,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,7.26
938,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,4.08
939,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,4.09
940,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,5.37
941,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,5.39
942,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,3.43
943,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,4.32
944,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,4.74
945,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,5.95
946,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,4.37
947,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,4.21
948,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,6.08
949,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,6.36
950,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,7.3
951,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,6.49
952,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,8.37
953,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,6.52
954,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,6.74
955,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,7.99
956,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,8.57
957,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,4.92
958,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,5.43
959,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,7.49
960,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,10.9
961,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,3.79
962,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,4.35
963,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,6.97
964,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,4.6
965,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,6.57
966,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,7.21
967,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,7.1
968,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,3.62
969,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,5.13
970,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,5
971,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,2.71
972,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,4.1
973,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,3.72
974,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,4
975,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,4.6
976,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,4.36
977,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,5.88
978,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,5.13
979,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,5.31
980,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,6.58
981,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,5.76
982,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,4.34
983,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,4.8
984,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,5.3
985,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,5.42
986,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,4.24
987,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,3.98
988,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,6.6
989,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,6.39
990,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,5.03
991,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,4.68
992,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,5.82
993,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,6.72
994,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,4.81
995,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,5.29
996,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,5.74
997,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,7.36
998,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,5.52
999,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,6
1000,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,8.87
1001,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,9.78
1002,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,5.37
1003,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,6.66
1004,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,7.13
1005,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,9.73
1006,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,3.75
1007,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,4.66
1008,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,6.23
1009,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,6.1
1010,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,3.9
1011,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,6.79
1012,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,8.18
1013,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,9.46
1014,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,4.44
1015,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,5.37
1016,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,6.44
1017,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,9.09
1018,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,6.65
1019,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,7.66
1020,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,8.32
1021,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,6.49
1022,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,7.81
1023,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,7.54
1024,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,10.18
1025,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,2.52
1026,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,3.12
1027,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,4.15
1028,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,4.92
1029,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,3.69
1030,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,3.93
1031,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,5.12
1032,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,5.63
1033,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,3.54
1034,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,4.26
1035,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,5.53
1036,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,6.55
1037,Rwanda,Shotgun,Nyaruguru,Maize ,TS1,0,3
1038,Rwanda,Shotgun,Nyaruguru,Maize ,TS2,1,4.48
1039,Rwanda,Shotgun,Nyaruguru,Maize ,TS3,2.5,5.54
1040,Rwanda,Shotgun,Nyaruguru,Maize ,TS4,7,6.51
1041,Rwanda,RCBD,Nyaruguru,Maize ,TR1,0,5.1
1042,Rwanda,RCBD,Nyaruguru,Maize ,TR2,1,6.7
1043,Rwanda,RCBD,Nyaruguru,Maize ,TR3,2,6.7
1044,Rwanda,RCBD,Nyaruguru,Maize ,TR4,3,4.7
1045,Rwanda,RCBD,Nyaruguru,Maize ,TR5,4.5,7.6
1046,Rwanda,RCBD,Nyaruguru,Maize ,TR6,5.5,7.6
1047,Rwanda,RCBD,Nyaruguru,Maize ,TR7,7,7.5
1048,Rwanda,RCBD,Nyaruguru,Maize ,TR1,0,6.8
1049,Rwanda,RCBD,Nyaruguru,Maize ,TR2,1,7.6
1050,Rwanda,RCBD,Nyaruguru,Maize ,TR3,2,7.9
1051,Rwanda,RCBD,Nyaruguru,Maize ,TR4,3,8
1052,Rwanda,RCBD,Nyaruguru,Maize ,TR5,4.5,7.4
1053,Rwanda,RCBD,Nyaruguru,Maize ,TR1,0,6.9
1054,Rwanda,RCBD,Nyaruguru,Maize ,TR2,1,7.8
1055,Rwanda,RCBD,Nyaruguru,Maize ,TR3,2,8
1056,Rwanda,RCBD,Nyaruguru,Maize ,TR4,3,7.8
1057,Rwanda,RCBD,Nyaruguru,Maize ,TR5,4.5,7.9
1058,Rwanda,RCBD,Nyaruguru,Maize ,TR6,5.5,7.7
1059,Rwanda,RCBD,Nyaruguru,Maize ,TR7,7,7.6
1060,Rwanda,RCBD,Nyaruguru,Maize ,TR1,0,4.7
1061,Rwanda,RCBD,Nyaruguru,Maize ,TR2,1,5.1
1062,Rwanda,RCBD,Nyaruguru,Maize ,TR3,2,5.1
1063,Rwanda,RCBD,Nyaruguru,Maize ,TR4,3,6.5
1064,Rwanda,RCBD,Nyaruguru,Maize ,TR5,4.5,6.8
1065,Rwanda,RCBD,Nyaruguru,Maize ,TR6,5.5,6.4
1066,Rwanda,RCBD,Nyaruguru,Maize ,TR7,7,7.2
1067,Rwanda,RCBD,Nyaruguru,Maize ,TR1,0,4.1
1068,Rwanda,RCBD,Nyaruguru,Maize ,TR2,1,4.3
1069,Rwanda,RCBD,Nyaruguru,Maize ,TR3,2,4.5
1070,Rwanda,RCBD,Nyaruguru,Maize ,TR4,3,6.3
1071,Rwanda,RCBD,Nyaruguru,Maize ,TR6,5.5,7.5
1072,Rwanda,RCBD,Nyaruguru,Maize ,TR1,0,4.4
1073,Rwanda,RCBD,Nyaruguru,Maize ,TR2,1,4.7
1074,Rwanda,RCBD,Nyaruguru,Maize ,TR3,2,6.6
1075,Rwanda,RCBD,Nyaruguru,Maize ,TR4,3,6.8
1076,Rwanda,RCBD,Nyaruguru,Maize ,TR5,4.5,7.2
1077,Rwanda,RCBD,Nyaruguru,Maize ,TR6,5.5,7.8
1078,Rwanda,RCBD,Nyaruguru,Maize ,TR7,7,7.9
1079,Rwanda,RCBD,Ngororero,Beans,TR1,0,2
1080,Rwanda,RCBD,Ngororero,Beans,TR2,1,2.1
1081,Rwanda,RCBD,Ngororero,Beans,TR3,2,1.9
1082,Rwanda,RCBD,Ngororero,Beans,TR4,3,2.1
1083,Rwanda,RCBD,Ngororero,Beans,TR5,4.5,2.5
1084,Rwanda,RCBD,Ngororero,Beans,TR6,5.5,2.5
1085,Rwanda,RCBD,Ngororero,Beans,TR7,7,2.4
1086,Rwanda,RCBD,Ngororero,Beans,TR2,1,2
1087,Rwanda,RCBD,Ngororero,Beans,TR3,2,2.9
1088,Rwanda,RCBD,Ngororero,Beans,TR4,3,2.2
1089,Rwanda,RCBD,Ngororero,Beans,TR6,5.5,2.4
1090,Rwanda,RCBD,Ngororero,Beans,TR3,2,1.6
1091,Rwanda,RCBD,Ngororero,Beans,TR5,4.5,1.9
1092,Rwanda,RCBD,Ngororero,Beans,TR7,7,2.9
1093,Rwanda,RCBD,Ngororero,Beans,TR1,0,1.9
1094,Rwanda,RCBD,Ngororero,Beans,TR5,4.5,1.7
1095,Rwanda,RCBD,Ngororero,Beans,TR7,7,2
1096,Rwanda,RCBD,Ngororero,Beans,TR3,2,2.2
1097,Rwanda,RCBD,Ngororero,Beans,TR4,3,2.5
1098,Rwanda,RCBD,Ngororero,Beans,TR5,4.5,3.2
1099,Rwanda,RCBD,Ngororero,Beans,TR6,5.5,2.3
1100,Rwanda,RCBD,Ngororero,Beans,TR3,2,2.6
1101,Rwanda,RCBD,Ngororero,Beans,TR5,4.5,3
1102,Rwanda,RCBD,Ngororero,Beans,TR6,5.5,2.9
1103,Rwanda,Shotgun,Ngororero,Beans,TS1,0,0.42
1104,Rwanda,Shotgun,Ngororero,Beans,TS2,1,0.39
1105,Rwanda,Shotgun,Ngororero,Beans,TS3,2.5,0.44
1106,Rwanda,Shotgun,Ngororero,Beans,TS4,7,0.42
1107,Rwanda,Shotgun,Ngororero,Beans,TS1,0,0.84
1108,Rwanda,Shotgun,Ngororero,Beans,TS2,1,1.02
1109,Rwanda,Shotgun,Ngororero,Beans,TS3,2.5,1.15
1110,Rwanda,Shotgun,Ngororero,Beans,TS4,7,1.2
1111,Rwanda,Shotgun,Ngororero,Beans,TS1,0,0.2
1112,Rwanda,Shotgun,Ngororero,Beans,TS2,1,0.66
1113,Rwanda,Shotgun,Ngororero,Beans,TS3,2.5,1.41
1114,Rwanda,Shotgun,Ngororero,Beans,TS4,7,1.97
1115,Rwanda,Shotgun,Ngororero,Beans,TS1,0,1.08
1116,Rwanda,Shotgun,Ngororero,Beans,TS2,1,0.97
1117,Rwanda,Shotgun,Ngororero,Beans,TS3,2.5,1.51
1118,Rwanda,Shotgun,Ngororero,Beans,TS4,7,0.83
1119,Rwanda,Shotgun,Ngororero,Beans,TS1,0,0.6
1120,Rwanda,Shotgun,Ngororero,Beans,TS3,2.5,1.59
1121,Rwanda,Shotgun,Ngororero,Beans,TS4,7,1.03
1122,Rwanda,Shotgun,Ngororero,Beans,TS1,0,0.44
1123,Rwanda,Shotgun,Ngororero,Beans,TS3,2.5,0.4
1124,Rwanda,Shotgun,Ngororero,Beans,TS4,7,0.61
1125,Rwanda,Shotgun,Ngororero,Beans,TS1,0,0.47
1126,Rwanda,Shotgun,Ngororero,Beans,TS2,1,0.42
1127,Rwanda,Shotgun,Ngororero,Beans,TS3,2.5,0.52
1128,Rwanda,Shotgun,Ngororero,Beans,TS4,7,0.4
1129,Rwanda,Shotgun,Ngororero,Beans,TS1,0,0.74
1130,Rwanda,Shotgun,Ngororero,Beans,TS2,1,0.4
1131,Rwanda,Shotgun,Ngororero,Beans,TS3,2.5,1.1
1132,Rwanda,Shotgun,Ngororero,Beans,TS4,7,1.08
1133,Rwanda,Shotgun,Ngororero,Beans,TS2,1,0.27
1134,Rwanda,Shotgun,Ngororero,Beans,TS4,7,0.52
1135,Rwanda,Shotgun,Ngororero,Beans,TS1,0,1
1136,Rwanda,Shotgun,Ngororero,Beans,TS3,2.5,0.94
1137,Rwanda,Shotgun,Ngororero,Beans,TS4,7,1.17
1138,Rwanda,Shotgun,Ngororero,Beans,TS1,0,0.45
1139,Rwanda,Shotgun,Ngororero,Beans,TS2,1,0.48
1140,Rwanda,Shotgun,Ngororero,Beans,TS3,2.5,0.59
1141,Rwanda,Shotgun,Ngororero,Beans,TS4,7,0.35
1142,Rwanda,Shotgun,Ngororero,Beans,TS1,0,0.7
1143,Rwanda,Shotgun,Ngororero,Beans,TS2,1,0.73
1144,Rwanda,Shotgun,Ngororero,Beans,TS3,2.5,0.54
1145,Rwanda,Shotgun,Ngororero,Beans,TS4,7,0.73
1146,Rwanda,Shotgun,Ngororero,Beans,TS1,0,0.36
1147,Rwanda,Shotgun,Ngororero,Beans,TS2,1,0.81
1148,Rwanda,Shotgun,Ngororero,Beans,TS3,2.5,1.49
1149,Rwanda,Shotgun,Ngororero,Beans,TS4,7,1.1
1150,Rwanda,Shotgun,Ngororero,Beans,TS1,0,1.1
1151,Rwanda,Shotgun,Ngororero,Beans,TS2,1,1.48
1152,Rwanda,Shotgun,Ngororero,Beans,TS3,2.5,2.62
1153,Rwanda,Shotgun,Ngororero,Beans,TS4,7,1.73
1154,Rwanda,Shotgun,Ngororero,Beans,TS2,1,0.67
1155,Rwanda,Shotgun,Ngororero,Beans,TS3,2.5,0.73
1156,Rwanda,Shotgun,Ngororero,Beans,TS4,7,1.72
1157,Rwanda,Shotgun,Ngororero,Beans,TS1,0,1.23
